tweet_id,author_id,in_response_to_tweet_id,created_at,text,response_tweet_id,inbound,human_reply,intent,clean_text,clean_reply
102490,customer_102490,,2023-10-15 12:00:00,"Courier marked customer unavailable, but I waited home all day. Nobody even rang the bell.",102491,True,We're sorry for the inconvenience! Please DM us your tracking details and best contact number so we can instruct the local delivery hub to re-attempt today. ^MN,Delivery Problem,"Courier marked customer unavailable, but I waited home all day. Nobody even rang the bell.",We're sorry for the inconvenience! Please DM us your tracking details and best contact number so we can instruct the local delivery hub to re-attempt today. ^MN
102492,customer_102492,,2023-10-15 12:00:00,Can I drop off my Amazon return at Kohl's or Whole Foods without a box or label?,102493,True,Yes! Most returns can be dropped off packaging-free at participating Kohl's or Whole Foods with your return QR code. DM us if you'd like us to confirm eligibility. ^JH,Return Request,Can I drop off my Amazon return at Kohl's or Whole Foods without a box or label?,Yes! Most returns can be dropped off packaging-free at participating Kohl's or Whole Foods with your return QR code. DM us if you'd like us to confirm eligibility. ^JH
102494,customer_102494,,2023-10-15 12:00:00,Are you having a sale on Echo Dot devices next week for Prime Day?,102495,True,"We don't announce promotional deals in advance, but keep an eye on our Today's Deals page at amzn.to/deals for the latest announcements! ^AB",Other,Are you having a sale on Echo Dot devices next week for Prime Day?,"We don't announce promotional deals in advance, but keep an eye on our Today's Deals page at amzn.to/deals for the latest announcements! ^AB"
102496,customer_102496,,2023-10-15 12:00:00,"Amazon Prime delivery was promised by 8 PM yesterday, still hasn't arrived. Very disappointed.",102497,True,"We understand how frustrating late deliveries are, especially with Prime. DM us your account email and order details so we can make this right. ^SK",Order Delay,"Amazon Prime delivery was promised by 8 PM yesterday, still hasn't arrived. Very disappointed.","We understand how frustrating late deliveries are, especially with Prime. DM us your account email and order details so we can make this right. ^SK"
102498,customer_102498,,2023-10-15 12:00:00,I canceled the order before it dispatched. When will the refund be credited back to my bank?,102499,True,"Once an order is canceled, the pre-authorization hold is released within 3-7 business days depending on your bank. Send a DM if you need a transaction receipt. ^LK",Refund Request,I canceled the order before it dispatched. When will the refund be credited back to my bank?,"Once an order is canceled, the pre-authorization hold is released within 3-7 business days depending on your bank. Send a DM if you need a transaction receipt. ^LK"
102500,customer_102500,,2023-10-15 12:00:00,Someone hacked my account and changed the primary email address. Help urgently!,102501,True,We treat security alerts with immediate urgency. Please contact our specialized fraud team right away via amzn.to/security or DM us your registered phone number. ^AB,Account Access,Someone hacked my account and changed the primary email address. Help urgently!,We treat security alerts with immediate urgency. Please contact our specialized fraud team right away via amzn.to/security or DM us your registered phone number. ^AB
102502,customer_102502,,2023-10-15 12:00:00,My Amazon Pay balance is not showing up when I try to pay for my grocery order.,102503,True,"Sorry for the glitch! Try signing out and signing back in. If your balance still isn't available at checkout, please send us a DM with your account email. ^DV",Payment Issue,My Amazon Pay balance is not showing up when I try to pay for my grocery order.,"Sorry for the glitch! Try signing out and signing back in. If your balance still isn't available at checkout, please send us a DM with your account email. ^DV"
102504,customer_102504,,2023-10-15 12:00:00,Received the wrong color and size for the jacket I ordered. I ordered Medium Black not XL Yellow.,102505,True,Apologies for the mix-up! You can easily set up a free return and replacement via Your Orders or DM us and we'll process it for you right away. ^MP,Product Complaint,Received the wrong color and size for the jacket I ordered. I ordered Medium Black not XL Yellow.,Apologies for the mix-up! You can easily set up a free return and replacement via Your Orders or DM us and we'll process it for you right away. ^MP
102506,customer_102506,,2023-10-15 12:00:00,"Courier marked customer unavailable, but I waited home all day. Nobody even rang the bell.",102507,True,We're sorry for the inconvenience! Please DM us your tracking details and best contact number so we can instruct the local delivery hub to re-attempt today. ^MN,Delivery Problem,"Courier marked customer unavailable, but I waited home all day. Nobody even rang the bell.",We're sorry for the inconvenience! Please DM us your tracking details and best contact number so we can instruct the local delivery hub to re-attempt today. ^MN
102508,customer_102508,,2023-10-15 12:00:00,The courier didn't come to pick up the return package today as scheduled. Please reschedule.,102509,True,Sorry for the missed return pickup! Please DM us your pickup tracking ID and preferred date/time slot so we can rebook the courier for you. ^RT,Return Request,The courier didn't come to pick up the return package today as scheduled. Please reschedule.,Sorry for the missed return pickup! Please DM us your pickup tracking ID and preferred date/time slot so we can rebook the courier for you. ^RT
102510,customer_102510,,2023-10-15 12:00:00,Can I change the delivery address on an order that hasn't shipped yet?,102511,True,"If the order hasn't entered the shipping process, you can update the address in Your Orders. If it has shipped, DM us your order ID to see if rerouting is possible. ^GB",Other,Can I change the delivery address on an order that hasn't shipped yet?,"If the order hasn't entered the shipping process, you can update the address in Your Orders. If it has shipped, DM us your order ID to see if rerouting is possible. ^GB"
102512,customer_102512,,2023-10-15 12:00:00,Tracking says delayed in transit since Monday. When can I expect delivery?,102513,True,Sorry to hear your package is delayed in transit. Please send us a direct message with your tracking number so our logistics team can investigate. ^RK,Order Delay,Tracking says delayed in transit since Monday. When can I expect delivery?,Sorry to hear your package is delayed in transit. Please send us a direct message with your tracking number so our logistics team can investigate. ^RK
102514,customer_102514,,2023-10-15 12:00:00,You charged me twice for my Prime membership renew! Please issue an immediate refund.,102515,True,We're sorry for the billing discrepancy! Please send us a DM with the charge date and the last 4 digits of the card used so we can reverse the duplicate charge. ^MS,Refund Request,You charged me twice for my Prime membership renew! Please issue an immediate refund.,We're sorry for the billing discrepancy! Please send us a DM with the charge date and the last 4 digits of the card used so we can reverse the duplicate charge. ^MS
102516,customer_102516,,2023-10-15 12:00:00,I am locked out of my Amazon account because the 2FA OTP is sending to my old phone number.,102517,True,Account security is our top priority. Please visit amzn.to/account-recovery or send us a DM so our account verification team can assist you securely. ^PK,Account Access,I am locked out of my Amazon account because the 2FA OTP is sending to my old phone number.,Account security is our top priority. Please visit amzn.to/account-recovery or send us a DM so our account verification team can assist you securely. ^PK
102518,customer_102518,,2023-10-15 12:00:00,I tried to redeem a $50 gift card and it says code already redeemed by someone else.,102519,True,We'd like to check the redemption history of this gift card. Please DM us the 16-character claim code and proof of purchase so we can investigate. ^TC,Payment Issue,I tried to redeem a $50 gift card and it says code already redeemed by someone else.,We'd like to check the redemption history of this gift card. Please DM us the 16-character claim code and proof of purchase so we can investigate. ^TC
102520,customer_102520,,2023-10-15 12:00:00,The laptop I received today has a cracked screen and doesn't power on. Terrible packaging!,102521,True,We are very sorry to hear your laptop arrived damaged! Please DM us your order number so we can arrange an immediate pickup and expedited replacement. ^AB,Product Complaint,The laptop I received today has a cracked screen and doesn't power on. Terrible packaging!,We are very sorry to hear your laptop arrived damaged! Please DM us your order number so we can arrange an immediate pickup and expedited replacement. ^AB
102522,customer_102522,,2023-10-15 12:00:00,"App says delivered to front porch at 2 PM, but I was home and nothing was delivered. Package missing!",102523,True,"Sometimes carriers mark items delivered prematurely. Please check around your property or with neighbors. If it doesn't show up in 24 hours, DM us. ^AB",Delivery Problem,"App says delivered to front porch at 2 PM, but I was home and nothing was delivered. Package missing!","Sometimes carriers mark items delivered prematurely. Please check around your property or with neighbors. If it doesn't show up in 24 hours, DM us. ^AB"
102524,customer_102524,,2023-10-15 12:00:00,Can I drop off my Amazon return at Kohl's or Whole Foods without a box or label?,102525,True,Yes! Most returns can be dropped off packaging-free at participating Kohl's or Whole Foods with your return QR code. DM us if you'd like us to confirm eligibility. ^JH,Return Request,Can I drop off my Amazon return at Kohl's or Whole Foods without a box or label?,Yes! Most returns can be dropped off packaging-free at participating Kohl's or Whole Foods with your return QR code. DM us if you'd like us to confirm eligibility. ^JH
102526,customer_102526,,2023-10-15 12:00:00,Can I change the delivery address on an order that hasn't shipped yet?,102527,True,"If the order hasn't entered the shipping process, you can update the address in Your Orders. If it has shipped, DM us your order ID to see if rerouting is possible. ^GB",Other,Can I change the delivery address on an order that hasn't shipped yet?,"If the order hasn't entered the shipping process, you can update the address in Your Orders. If it has shipped, DM us your order ID to see if rerouting is possible. ^GB"
102528,customer_102528,,2023-10-15 12:00:00,Where is my order? The tracking has not updated for three days straight.,102529,True,Thanks for reaching out. Tracking can occasionally pause between transit hubs. Please DM your order number and we'll check directly with the carrier. ^JD,Order Delay,Where is my order? The tracking has not updated for three days straight.,Thanks for reaching out. Tracking can occasionally pause between transit hubs. Please DM your order number and we'll check directly with the carrier. ^JD
102530,customer_102530,,2023-10-15 12:00:00,You charged me twice for my Prime membership renew! Please issue an immediate refund.,102531,True,We're sorry for the billing discrepancy! Please send us a DM with the charge date and the last 4 digits of the card used so we can reverse the duplicate charge. ^MS,Refund Request,You charged me twice for my Prime membership renew! Please issue an immediate refund.,We're sorry for the billing discrepancy! Please send us a DM with the charge date and the last 4 digits of the card used so we can reverse the duplicate charge. ^MS
102532,customer_102532,,2023-10-15 12:00:00,Someone hacked my account and changed the primary email address. Help urgently!,102533,True,We treat security alerts with immediate urgency. Please contact our specialized fraud team right away via amzn.to/security or DM us your registered phone number. ^AB,Account Access,Someone hacked my account and changed the primary email address. Help urgently!,We treat security alerts with immediate urgency. Please contact our specialized fraud team right away via amzn.to/security or DM us your registered phone number. ^AB
102534,customer_102534,,2023-10-15 12:00:00,My Amazon Pay balance is not showing up when I try to pay for my grocery order.,102535,True,"Sorry for the glitch! Try signing out and signing back in. If your balance still isn't available at checkout, please send us a DM with your account email. ^DV",Payment Issue,My Amazon Pay balance is not showing up when I try to pay for my grocery order.,"Sorry for the glitch! Try signing out and signing back in. If your balance still isn't available at checkout, please send us a DM with your account email. ^DV"
102536,customer_102536,,2023-10-15 12:00:00,The perfume I bought smells fake and the seal was clearly broken. How do you allow counterfeit items?,102537,True,Amazon strictly prohibits counterfeit items. We take this very seriously. Please DM us your order details so our investigation team can review the seller. ^RK,Product Complaint,The perfume I bought smells fake and the seal was clearly broken. How do you allow counterfeit items?,Amazon strictly prohibits counterfeit items. We take this very seriously. Please DM us your order details so our investigation team can review the seller. ^RK
102538,customer_102538,,2023-10-15 12:00:00,"Courier marked customer unavailable, but I waited home all day. Nobody even rang the bell.",102539,True,We're sorry for the inconvenience! Please DM us your tracking details and best contact number so we can instruct the local delivery hub to re-attempt today. ^MN,Delivery Problem,"Courier marked customer unavailable, but I waited home all day. Nobody even rang the bell.",We're sorry for the inconvenience! Please DM us your tracking details and best contact number so we can instruct the local delivery hub to re-attempt today. ^MN
102540,customer_102540,,2023-10-15 12:00:00,How do I return an item that doesn't fit? Where do I get the return shipping label?,102541,True,You can initiate a return by visiting Your Orders -> Return or Replace Items to print a prepaid label or generate a QR drop-off code. DM us if you need help! ^AB,Return Request,How do I return an item that doesn't fit? Where do I get the return shipping label?,You can initiate a return by visiting Your Orders -> Return or Replace Items to print a prepaid label or generate a QR drop-off code. DM us if you need help! ^AB
102542,customer_102542,,2023-10-15 12:00:00,I need an invoice copy for my business expense reimbursement from last month.,102543,True,You can download official VAT/GST invoices directly from Your Orders -> Order Details -> Invoice. DM us your order number if you encounter any issue! ^KL,Other,I need an invoice copy for my business expense reimbursement from last month.,You can download official VAT/GST invoices directly from Your Orders -> Order Details -> Invoice. DM us your order number if you encounter any issue! ^KL
102544,customer_102544,,2023-10-15 12:00:00,"Amazon Prime delivery was promised by 8 PM yesterday, still hasn't arrived. Very disappointed.",102545,True,"We understand how frustrating late deliveries are, especially with Prime. DM us your account email and order details so we can make this right. ^SK",Order Delay,"Amazon Prime delivery was promised by 8 PM yesterday, still hasn't arrived. Very disappointed.","We understand how frustrating late deliveries are, especially with Prime. DM us your account email and order details so we can make this right. ^SK"
102546,customer_102546,,2023-10-15 12:00:00,You charged me twice for my Prime membership renew! Please issue an immediate refund.,102547,True,We're sorry for the billing discrepancy! Please send us a DM with the charge date and the last 4 digits of the card used so we can reverse the duplicate charge. ^MS,Refund Request,You charged me twice for my Prime membership renew! Please issue an immediate refund.,We're sorry for the billing discrepancy! Please send us a DM with the charge date and the last 4 digits of the card used so we can reverse the duplicate charge. ^MS
102548,customer_102548,,2023-10-15 12:00:00,My account got suspended without any explanation. How do I appeal this decision?,102549,True,We understand your concern. Account suspensions are reviewed by our specialized Account Review team. Please check your inbox for an email from our team or DM us. ^KJ,Account Access,My account got suspended without any explanation. How do I appeal this decision?,We understand your concern. Account suspensions are reviewed by our specialized Account Review team. Please check your inbox for an email from our team or DM us. ^KJ
102550,customer_102550,,2023-10-15 12:00:00,I tried to redeem a $50 gift card and it says code already redeemed by someone else.,102551,True,We'd like to check the redemption history of this gift card. Please DM us the 16-character claim code and proof of purchase so we can investigate. ^TC,Payment Issue,I tried to redeem a $50 gift card and it says code already redeemed by someone else.,We'd like to check the redemption history of this gift card. Please DM us the 16-character claim code and proof of purchase so we can investigate. ^TC
102552,customer_102552,,2023-10-15 12:00:00,The blender stopped working after just 2 uses. Motor started smoking. What is the warranty process?,102553,True,Safety is our utmost priority. Please discontinue using the blender immediately. DM us your order ID so we can coordinate a return and manufacturer warranty support. ^HN,Product Complaint,The blender stopped working after just 2 uses. Motor started smoking. What is the warranty process?,Safety is our utmost priority. Please discontinue using the blender immediately. DM us your order ID so we can coordinate a return and manufacturer warranty support. ^HN
102554,customer_102554,,2023-10-15 12:00:00,Delivery driver threw my fragile package over the 6-foot fence! Contents are shattered.,102555,True,We hold our delivery partners to high service standards. Please DM us your tracking number and photos of the package so we can escalate this to the dispatch manager. ^ST,Delivery Problem,Delivery driver threw my fragile package over the 6-foot fence! Contents are shattered.,We hold our delivery partners to high service standards. Please DM us your tracking number and photos of the package so we can escalate this to the dispatch manager. ^ST
102556,customer_102556,,2023-10-15 12:00:00,The courier didn't come to pick up the return package today as scheduled. Please reschedule.,102557,True,Sorry for the missed return pickup! Please DM us your pickup tracking ID and preferred date/time slot so we can rebook the courier for you. ^RT,Return Request,The courier didn't come to pick up the return package today as scheduled. Please reschedule.,Sorry for the missed return pickup! Please DM us your pickup tracking ID and preferred date/time slot so we can rebook the courier for you. ^RT
102558,customer_102558,,2023-10-15 12:00:00,Does Amazon Prime membership include Kindle Unlimited books?,102559,True,"Prime includes Prime Reading (a rotating catalog of books and magazines), while Kindle Unlimited is a separate subscription with a wider catalog. DM if you have questions! ^OP",Other,Does Amazon Prime membership include Kindle Unlimited books?,"Prime includes Prime Reading (a rotating catalog of books and magazines), while Kindle Unlimited is a separate subscription with a wider catalog. DM if you have questions! ^OP"
102560,customer_102560,,2023-10-15 12:00:00,Where is my order? The tracking has not updated for three days straight.,102561,True,Thanks for reaching out. Tracking can occasionally pause between transit hubs. Please DM your order number and we'll check directly with the carrier. ^JD,Order Delay,Where is my order? The tracking has not updated for three days straight.,Thanks for reaching out. Tracking can occasionally pause between transit hubs. Please DM your order number and we'll check directly with the carrier. ^JD
102562,customer_102562,,2023-10-15 12:00:00,You charged me twice for my Prime membership renew! Please issue an immediate refund.,102563,True,We're sorry for the billing discrepancy! Please send us a DM with the charge date and the last 4 digits of the card used so we can reverse the duplicate charge. ^MS,Refund Request,You charged me twice for my Prime membership renew! Please issue an immediate refund.,We're sorry for the billing discrepancy! Please send us a DM with the charge date and the last 4 digits of the card used so we can reverse the duplicate charge. ^MS
102564,customer_102564,,2023-10-15 12:00:00,"Cannot sign in to my Amazon Prime Video app, it keeps saying invalid password even after reset.",102565,True,"Sorry for the login hassle! Please ensure your app is updated to the latest version. If it persists, DM us the device details and your account email. ^NR",Account Access,"Cannot sign in to my Amazon Prime Video app, it keeps saying invalid password even after reset.","Sorry for the login hassle! Please ensure your app is updated to the latest version. If it persists, DM us the device details and your account email. ^NR"
102566,customer_102566,,2023-10-15 12:00:00,"Credit card is declined only on Amazon website, works fine elsewhere. Please fix this.",102567,True,This may be caused by an expired billing address on file. Please verify your billing details at amzn.to/payments or DM us for further assistance. ^KL,Payment Issue,"Credit card is declined only on Amazon website, works fine elsewhere. Please fix this.",This may be caused by an expired billing address on file. Please verify your billing details at amzn.to/payments or DM us for further assistance. ^KL
102568,customer_102568,,2023-10-15 12:00:00,The blender stopped working after just 2 uses. Motor started smoking. What is the warranty process?,102569,True,Safety is our utmost priority. Please discontinue using the blender immediately. DM us your order ID so we can coordinate a return and manufacturer warranty support. ^HN,Product Complaint,The blender stopped working after just 2 uses. Motor started smoking. What is the warranty process?,Safety is our utmost priority. Please discontinue using the blender immediately. DM us your order ID so we can coordinate a return and manufacturer warranty support. ^HN
102570,customer_102570,,2023-10-15 12:00:00,Package delivered to wrong address down the street. Driver didn't even check the house number.,102571,True,We apologize for the delivery error. Please DM us your order number and full delivery address so we can retrieve or replace your package immediately. ^FG,Delivery Problem,Package delivered to wrong address down the street. Driver didn't even check the house number.,We apologize for the delivery error. Please DM us your order number and full delivery address so we can retrieve or replace your package immediately. ^FG
102572,customer_102572,,2023-10-15 12:00:00,The return window closed yesterday by 1 day. Is there any way I can still return this unused item?,102573,True,We can check if an exception can be made for you. Please DM us your order number and reason for return so an agent can review your account. ^WE,Return Request,The return window closed yesterday by 1 day. Is there any way I can still return this unused item?,We can check if an exception can be made for you. Please DM us your order number and reason for return so an agent can review your account. ^WE
102574,customer_102574,,2023-10-15 12:00:00,I need an invoice copy for my business expense reimbursement from last month.,102575,True,You can download official VAT/GST invoices directly from Your Orders -> Order Details -> Invoice. DM us your order number if you encounter any issue! ^KL,Other,I need an invoice copy for my business expense reimbursement from last month.,You can download official VAT/GST invoices directly from Your Orders -> Order Details -> Invoice. DM us your order number if you encounter any issue! ^KL
102576,customer_102576,,2023-10-15 12:00:00,Tracking says delayed in transit since Monday. When can I expect delivery?,102577,True,Sorry to hear your package is delayed in transit. Please send us a direct message with your tracking number so our logistics team can investigate. ^RK,Order Delay,Tracking says delayed in transit since Monday. When can I expect delivery?,Sorry to hear your package is delayed in transit. Please send us a direct message with your tracking number so our logistics team can investigate. ^RK
102578,customer_102578,,2023-10-15 12:00:00,You charged me twice for my Prime membership renew! Please issue an immediate refund.,102579,True,We're sorry for the billing discrepancy! Please send us a DM with the charge date and the last 4 digits of the card used so we can reverse the duplicate charge. ^MS,Refund Request,You charged me twice for my Prime membership renew! Please issue an immediate refund.,We're sorry for the billing discrepancy! Please send us a DM with the charge date and the last 4 digits of the card used so we can reverse the duplicate charge. ^MS
102580,customer_102580,,2023-10-15 12:00:00,Someone hacked my account and changed the primary email address. Help urgently!,102581,True,We treat security alerts with immediate urgency. Please contact our specialized fraud team right away via amzn.to/security or DM us your registered phone number. ^AB,Account Access,Someone hacked my account and changed the primary email address. Help urgently!,We treat security alerts with immediate urgency. Please contact our specialized fraud team right away via amzn.to/security or DM us your registered phone number. ^AB
102582,customer_102582,,2023-10-15 12:00:00,I tried to redeem a $50 gift card and it says code already redeemed by someone else.,102583,True,We'd like to check the redemption history of this gift card. Please DM us the 16-character claim code and proof of purchase so we can investigate. ^TC,Payment Issue,I tried to redeem a $50 gift card and it says code already redeemed by someone else.,We'd like to check the redemption history of this gift card. Please DM us the 16-character claim code and proof of purchase so we can investigate. ^TC
102584,customer_102584,,2023-10-15 12:00:00,The laptop I received today has a cracked screen and doesn't power on. Terrible packaging!,102585,True,We are very sorry to hear your laptop arrived damaged! Please DM us your order number so we can arrange an immediate pickup and expedited replacement. ^AB,Product Complaint,The laptop I received today has a cracked screen and doesn't power on. Terrible packaging!,We are very sorry to hear your laptop arrived damaged! Please DM us your order number so we can arrange an immediate pickup and expedited replacement. ^AB
102586,customer_102586,,2023-10-15 12:00:00,"Courier marked customer unavailable, but I waited home all day. Nobody even rang the bell.",102587,True,We're sorry for the inconvenience! Please DM us your tracking details and best contact number so we can instruct the local delivery hub to re-attempt today. ^MN,Delivery Problem,"Courier marked customer unavailable, but I waited home all day. Nobody even rang the bell.",We're sorry for the inconvenience! Please DM us your tracking details and best contact number so we can instruct the local delivery hub to re-attempt today. ^MN
102588,customer_102588,,2023-10-15 12:00:00,Can I drop off my Amazon return at Kohl's or Whole Foods without a box or label?,102589,True,Yes! Most returns can be dropped off packaging-free at participating Kohl's or Whole Foods with your return QR code. DM us if you'd like us to confirm eligibility. ^JH,Return Request,Can I drop off my Amazon return at Kohl's or Whole Foods without a box or label?,Yes! Most returns can be dropped off packaging-free at participating Kohl's or Whole Foods with your return QR code. DM us if you'd like us to confirm eligibility. ^JH
102590,customer_102590,,2023-10-15 12:00:00,Are you having a sale on Echo Dot devices next week for Prime Day?,102591,True,"We don't announce promotional deals in advance, but keep an eye on our Today's Deals page at amzn.to/deals for the latest announcements! ^AB",Other,Are you having a sale on Echo Dot devices next week for Prime Day?,"We don't announce promotional deals in advance, but keep an eye on our Today's Deals page at amzn.to/deals for the latest announcements! ^AB"
102592,customer_102592,,2023-10-15 12:00:00,My order #391-2407191 has been delayed for 4 days now. Still waiting for any update! What is going on?,102593,True,We apologize for the delay with your order! Please DM us your order ID and postal code at amzn.to/help so we can look into the status for you. ^AB,Order Delay,My order #391-2407191 has been delayed for 4 days now. Still waiting for any update! What is going on?,We apologize for the delay with your order! Please DM us your order ID and postal code at amzn.to/help so we can look into the status for you. ^AB
102594,customer_102594,,2023-10-15 12:00:00,You charged me twice for my Prime membership renew! Please issue an immediate refund.,102595,True,We're sorry for the billing discrepancy! Please send us a DM with the charge date and the last 4 digits of the card used so we can reverse the duplicate charge. ^MS,Refund Request,You charged me twice for my Prime membership renew! Please issue an immediate refund.,We're sorry for the billing discrepancy! Please send us a DM with the charge date and the last 4 digits of the card used so we can reverse the duplicate charge. ^MS
102596,customer_102596,,2023-10-15 12:00:00,"Cannot sign in to my Amazon Prime Video app, it keeps saying invalid password even after reset.",102597,True,"Sorry for the login hassle! Please ensure your app is updated to the latest version. If it persists, DM us the device details and your account email. ^NR",Account Access,"Cannot sign in to my Amazon Prime Video app, it keeps saying invalid password even after reset.","Sorry for the login hassle! Please ensure your app is updated to the latest version. If it persists, DM us the device details and your account email. ^NR"
102598,customer_102598,,2023-10-15 12:00:00,"Credit card is declined only on Amazon website, works fine elsewhere. Please fix this.",102599,True,This may be caused by an expired billing address on file. Please verify your billing details at amzn.to/payments or DM us for further assistance. ^KL,Payment Issue,"Credit card is declined only on Amazon website, works fine elsewhere. Please fix this.",This may be caused by an expired billing address on file. Please verify your billing details at amzn.to/payments or DM us for further assistance. ^KL
102600,customer_102600,,2023-10-15 12:00:00,The perfume I bought smells fake and the seal was clearly broken. How do you allow counterfeit items?,102601,True,Amazon strictly prohibits counterfeit items. We take this very seriously. Please DM us your order details so our investigation team can review the seller. ^RK,Product Complaint,The perfume I bought smells fake and the seal was clearly broken. How do you allow counterfeit items?,Amazon strictly prohibits counterfeit items. We take this very seriously. Please DM us your order details so our investigation team can review the seller. ^RK
102602,customer_102602,,2023-10-15 12:00:00,"Courier marked customer unavailable, but I waited home all day. Nobody even rang the bell.",102603,True,We're sorry for the inconvenience! Please DM us your tracking details and best contact number so we can instruct the local delivery hub to re-attempt today. ^MN,Delivery Problem,"Courier marked customer unavailable, but I waited home all day. Nobody even rang the bell.",We're sorry for the inconvenience! Please DM us your tracking details and best contact number so we can instruct the local delivery hub to re-attempt today. ^MN
102604,customer_102604,,2023-10-15 12:00:00,How do I return an item that doesn't fit? Where do I get the return shipping label?,102605,True,You can initiate a return by visiting Your Orders -> Return or Replace Items to print a prepaid label or generate a QR drop-off code. DM us if you need help! ^AB,Return Request,How do I return an item that doesn't fit? Where do I get the return shipping label?,You can initiate a return by visiting Your Orders -> Return or Replace Items to print a prepaid label or generate a QR drop-off code. DM us if you need help! ^AB
102606,customer_102606,,2023-10-15 12:00:00,Can I change the delivery address on an order that hasn't shipped yet?,102607,True,"If the order hasn't entered the shipping process, you can update the address in Your Orders. If it has shipped, DM us your order ID to see if rerouting is possible. ^GB",Other,Can I change the delivery address on an order that hasn't shipped yet?,"If the order hasn't entered the shipping process, you can update the address in Your Orders. If it has shipped, DM us your order ID to see if rerouting is possible. ^GB"
102608,customer_102608,,2023-10-15 12:00:00,Where is my order? The tracking has not updated for three days straight.,102609,True,Thanks for reaching out. Tracking can occasionally pause between transit hubs. Please DM your order number and we'll check directly with the carrier. ^JD,Order Delay,Where is my order? The tracking has not updated for three days straight.,Thanks for reaching out. Tracking can occasionally pause between transit hubs. Please DM your order number and we'll check directly with the carrier. ^JD
102610,customer_102610,,2023-10-15 12:00:00,I canceled the order before it dispatched. When will the refund be credited back to my bank?,102611,True,"Once an order is canceled, the pre-authorization hold is released within 3-7 business days depending on your bank. Send a DM if you need a transaction receipt. ^LK",Refund Request,I canceled the order before it dispatched. When will the refund be credited back to my bank?,"Once an order is canceled, the pre-authorization hold is released within 3-7 business days depending on your bank. Send a DM if you need a transaction receipt. ^LK"
102612,customer_102612,,2023-10-15 12:00:00,I am locked out of my Amazon account because the 2FA OTP is sending to my old phone number.,102613,True,Account security is our top priority. Please visit amzn.to/account-recovery or send us a DM so our account verification team can assist you securely. ^PK,Account Access,I am locked out of my Amazon account because the 2FA OTP is sending to my old phone number.,Account security is our top priority. Please visit amzn.to/account-recovery or send us a DM so our account verification team can assist you securely. ^PK
102614,customer_102614,,2023-10-15 12:00:00,"Credit card is declined only on Amazon website, works fine elsewhere. Please fix this.",102615,True,This may be caused by an expired billing address on file. Please verify your billing details at amzn.to/payments or DM us for further assistance. ^KL,Payment Issue,"Credit card is declined only on Amazon website, works fine elsewhere. Please fix this.",This may be caused by an expired billing address on file. Please verify your billing details at amzn.to/payments or DM us for further assistance. ^KL
102616,customer_102616,,2023-10-15 12:00:00,The laptop I received today has a cracked screen and doesn't power on. Terrible packaging!,102617,True,We are very sorry to hear your laptop arrived damaged! Please DM us your order number so we can arrange an immediate pickup and expedited replacement. ^AB,Product Complaint,The laptop I received today has a cracked screen and doesn't power on. Terrible packaging!,We are very sorry to hear your laptop arrived damaged! Please DM us your order number so we can arrange an immediate pickup and expedited replacement. ^AB
102618,customer_102618,,2023-10-15 12:00:00,"Courier marked customer unavailable, but I waited home all day. Nobody even rang the bell.",102619,True,We're sorry for the inconvenience! Please DM us your tracking details and best contact number so we can instruct the local delivery hub to re-attempt today. ^MN,Delivery Problem,"Courier marked customer unavailable, but I waited home all day. Nobody even rang the bell.",We're sorry for the inconvenience! Please DM us your tracking details and best contact number so we can instruct the local delivery hub to re-attempt today. ^MN
102620,customer_102620,,2023-10-15 12:00:00,Can I drop off my Amazon return at Kohl's or Whole Foods without a box or label?,102621,True,Yes! Most returns can be dropped off packaging-free at participating Kohl's or Whole Foods with your return QR code. DM us if you'd like us to confirm eligibility. ^JH,Return Request,Can I drop off my Amazon return at Kohl's or Whole Foods without a box or label?,Yes! Most returns can be dropped off packaging-free at participating Kohl's or Whole Foods with your return QR code. DM us if you'd like us to confirm eligibility. ^JH
102622,customer_102622,,2023-10-15 12:00:00,Can I change the delivery address on an order that hasn't shipped yet?,102623,True,"If the order hasn't entered the shipping process, you can update the address in Your Orders. If it has shipped, DM us your order ID to see if rerouting is possible. ^GB",Other,Can I change the delivery address on an order that hasn't shipped yet?,"If the order hasn't entered the shipping process, you can update the address in Your Orders. If it has shipped, DM us your order ID to see if rerouting is possible. ^GB"
102624,customer_102624,,2023-10-15 12:00:00,Where is my order? The tracking has not updated for three days straight.,102625,True,Thanks for reaching out. Tracking can occasionally pause between transit hubs. Please DM your order number and we'll check directly with the carrier. ^JD,Order Delay,Where is my order? The tracking has not updated for three days straight.,Thanks for reaching out. Tracking can occasionally pause between transit hubs. Please DM your order number and we'll check directly with the carrier. ^JD
102626,customer_102626,,2023-10-15 12:00:00,I returned my shoes 2 weeks ago and still haven't received my refund. Where is my money?,102627,True,Refunds typically take 3-5 business days after the return is processed at our facility. Please DM us your return tracking details so we can expedite this. ^AB,Refund Request,I returned my shoes 2 weeks ago and still haven't received my refund. Where is my money?,Refunds typically take 3-5 business days after the return is processed at our facility. Please DM us your return tracking details so we can expedite this. ^AB
